Fecha_Llamada	Telefono	Extension	Status	Duracion
2017-03-28 12:48:20	014535377162	216	ShortCall	6
2017-03-28 13:13:36	019333341299	216	Success	245
2017-03-28 13:25:44	017751121632	216	Success	44
2017-03-28 13:40:05	012764151157	216	ShortCall	2
2017-03-28 13:41:43	017757535084	216	ShortCall	4
2017-03-28 13:43:36	019373726395	216	Success	26
2017-03-28 13:48:54	012737355031	216	Success	90
2017-03-28 14:15:25	014525285267	216	Success	57
2017-03-28 14:18:22	014525191424	216	Success	39
2017-03-28 14:26:02	018212127109	216	Success	23
2017-03-28 10:40:10	014535344180	216	Success	26
2017-03-28 10:43:10	012484845975	216	Success	40
2017-03-28 10:56:16	018281110282	216	Success	401
2017-03-28 11:30:25	012764742058	216	Success	96
2017-03-28 11:34:23	019333340331	216	ShortCall	6
2017-03-28 11:42:23	017757420106	216	Success	166
2017-03-28 11:45:53	012333149117	216	Success	45
2017-03-28 11:56:40	012484826144	216	Success	37
2017-03-28 12:18:03	017731003450	216	Success	43
2017-03-28 12:27:28	017597234158	216	Success	460
2017-03-28 12:38:12	012288153238	216	Success	29
2017-03-28 13:23:48	019333345663	216	ShortCall	4
2017-03-28 13:30:35	017731002474	216	Success	23
2017-03-28 14:05:22	012764741172	216	Success	18
2017-03-28 14:07:07	014737349007	216	Success	222
2017-03-28 14:22:10	014737342180	216	ShortCall	1
2017-03-28 14:24:48	014535347178	216	Success	19
2017-03-28 14:27:58	019373724683	216	Success	70
2017-03-28 14:34:16	013123305748	216	ShortCall	3
2017-03-28 14:32:47	017711380400	216	Success	51
2017-03-28 14:36:05	017437972070	216	Success	90
2017-03-28 14:39:02	017717912497	216	ShortCall	3
2017-03-28 14:39:33	017717148964	216	Success	22
2017-03-28 14:40:47	017747580152	216	Success	57
2017-03-28 14:41:49	017747451179	216	Success	600
2017-03-28 14:53:12	017535319032	216	Success	98
2017-03-28 14:54:54	014535729033	216	Success	31
2017-03-28 14:57:27	017535324086	216	Success	113
2017-03-28 15:02:05	017535321891	216	Success	41
2017-03-28 15:24:48	017535375022	216	Success	134
2017-03-28 15:28:19	017387252565	216	Success	54
2017-03-28 15:41:48	017747425325	216	Success	205
2017-03-28 15:45:29	017717920432	216	Success	25
2017-03-28 15:46:24	017717181230	216	Success	35
2017-03-28 15:47:36	017535371095	216	Success	17
2017-03-28 15:57:19	017535370662	216	Success	29
2017-03-28 16:00:32	017535322163	216	ShortCall	6
2017-03-28 16:00:38	017717114308	216	Success	26
2017-03-28 14:34:58	018232821059	216	Success	60
2017-03-28 14:39:04	017535360179	216	Success	22
2017-03-28 14:55:50	017535320129	216	Success	63
2017-03-28 14:59:45	018232340359	216	Success	94
2017-03-28 15:17:45	017535370811	216	ShortCall	9
2017-03-28 15:27:25	017468435711	216	Success	44
2017-03-28 15:29:27	017717101378	216	Success	73
2017-03-28 15:32:26	017717150091	216	Success	43
2017-03-28 15:35:17	017535321104	216	Success	90
2017-03-28 15:37:25	017535320948	216	Success	14
2017-03-28 15:37:58	017535374880	216	Success	213
2017-03-28 15:51:33	017437910550	216	Success	48
2017-03-28 15:59:41	017717917216	216	Success	18
2017-03-28 14:38:02	017535321782	216	Success	54
2017-03-28 14:39:31	017535376106	216	Success	12
2017-03-28 15:03:22	017535360233	216	Success	166
2017-03-28 15:06:50	017535376861	216	Success	555
2017-03-28 15:18:25	017535327499	216	Success	310
2017-03-28 15:23:49	017535322512	216	Success	39
2017-03-28 15:30:36	017747440272	216	Success	28
2017-03-28 15:31:31	017535323427	216	Success	30
2017-03-28 15:33:49	017717119647	216	Success	36
2017-03-28 15:48:19	014474780640	216	Success	166
2017-03-28 15:52:19	017535370635	216	Success	39
2017-03-28 15:53:19	017535350115	216	Success	217
2017-03-28 15:57:44	018232351019	216	Success	85
2017-03-28 10:25:28	017757423878	217	Success	144
2017-03-28 11:18:52	012484873322	217	Success	104
2017-03-28 11:23:23	012787360749	217	Success	148
2017-03-28 11:53:57	012288347625	217	Success	76
2017-03-28 12:18:51	014737327909	217	Success	497
2017-03-28 13:16:36	014737328328	217	Success	597
2017-03-28 13:39:06	013121612248	217	Success	41
2017-03-28 13:41:20	019333344696	217	Success	84
2017-03-28 13:54:51	012787361586	217	ShortCall	1
2017-03-28 14:05:24	017757423192	217	Success	122
2017-03-28 14:23:32	017737336374	217	Success	13
2017-03-28 14:24:15	017597230494	217	Success	54
2017-03-28 14:26:41	019333330232	217	Success	93
2017-03-28 10:23:04	017737851733	217	Success	12
2017-03-28 10:32:27	019333330272	217	Success	122
2017-03-28 10:46:48	019333331925	217	Success	418
2017-03-28 11:04:14	017597282068	217	Success	177
2017-03-28 11:14:24	019373723510	217	Success	38
2017-03-28 11:21:38	019333330638	217	Success	10
2017-03-28 11:28:35	017757536917	217	Success	18
2017-03-28 11:51:27	017737327394	217	Success	96
2017-03-28 12:35:11	012481128147	217	Success	411
2017-03-28 13:15:01	019373225568	217	ShortCall	1
2017-03-28 13:43:40	012333181420	217	Success	12
2017-03-28 13:45:26	012444454046	217	Success	150
2017-03-28 13:50:54	012288179658	217	Success	115
2017-03-28 13:55:44	013123136070	217	Success	116
2017-03-28 14:00:12	013123120330	217	Success	76
2017-03-28 14:09:58	012444456870	217	ShortCall	1
2017-03-28 14:17:50	012764730031	217	Success	180
2017-03-28 10:28:15	019333330311	217	Success	160
2017-03-28 10:42:28	012484843771	217	Success	69
2017-03-28 10:45:26	012764775042	217	Success	24
2017-03-28 11:00:54	019373721763	217	Success	19
2017-03-28 11:16:14	019333340498	217	Success	71
2017-03-28 11:29:48	014535374626	217	Success	281
2017-03-28 11:57:49	012764731538	217	Success	262
2017-03-28 12:45:58	017757556861	217	Success	270
2017-03-28 14:02:57	014737320724	217	Success	36
2017-03-28 14:04:28	019373728797	217	Success	21
2017-03-28 14:08:15	018212123147	217	Success	29
2017-03-28 14:22:51	014296941307	217	ShortCall	7
2017-03-28 14:29:46	012484829424	217	Success	14
2017-03-28 14:38:34	017747420786	217	Success	25
2017-03-28 14:57:56	017535319079	217	Success	38
2017-03-28 15:12:19	017717157047	217	Success	43
2017-03-28 15:28:43	017535410120	217	Success	30
2017-03-28 15:29:21	013939352464	217	Success	370
2017-03-28 15:36:19	014535346772	217	Success	19
2017-03-28 15:36:49	017535416329	217	Success	156
2017-03-28 14:39:03	017468435192	217	Success	387
2017-03-28 14:45:28	017535322281	217	ShortCall	3
2017-03-28 15:13:08	018232821002	217	Success	17
2017-03-28 15:28:02	017711484338	217	Success	17
2017-03-28 15:40:00	017717188332	217	Success	137
2017-03-28 15:44:42	017535377057	217	Success	63
2017-03-28 14:54:46	017747430629	217	Success	158
2017-03-28 14:58:49	017535354378	217	Success	43
2017-03-28 15:00:04	017535372094	217	Success	536
2017-03-28 15:14:07	017535324228	217	Success	499
2017-03-28 15:35:23	017468810894	217	Success	37
2017-03-28 15:42:28	014535722486	217	Success	88
2017-03-28 15:46:22	017535377570	217	Success	82
2017-03-28 10:21:12	019333332700	225	ShortCall	9
2017-03-28 10:24:49	012787321736	225	Success	20
2017-03-28 10:41:36	013123125485	225	Success	49
2017-03-28 10:44:52	019333340503	225	ShortCall	1
2017-03-28 10:46:31	019333334215	225	Success	178
2017-03-28 11:08:49	012787360806	225	Success	21
2017-03-28 11:17:37	017363350419	225	Success	175
2017-03-28 11:21:33	017757422079	225	Success	250
2017-03-28 11:30:59	018282840247	225	ShortCall	7
2017-03-28 11:32:10	012737380191	225	Success	109
2017-03-28 11:52:04	012764740046	225	Success	374
2017-03-28 12:23:14	019333342473	225	ShortCall	1
2017-03-28 12:34:54	018212180824	225	ShortCall	4
2017-03-28 12:39:51	019373723262	225	ShortCall	4
2017-03-28 12:41:26	014525235739	225	Success	26
2017-03-28 12:48:54	017737354480	225	Success	18
2017-03-28 13:12:03	017737241530	225	ShortCall	7
2017-03-28 13:19:06	013123085498	225	Success	95
2017-03-28 13:25:18	012764740273	225	Success	46
2017-03-28 13:31:17	012484847274	225	Success	491
2017-03-28 13:58:21	014525283472	225	ShortCall	2
2017-03-28 14:00:51	012484856107	225	Success	11
2017-03-28 10:26:00	017737332569	225	Success	461
2017-03-28 10:51:37	012444465466	225	Success	102
2017-03-28 11:06:38	019333343665	225	ShortCall	5
2017-03-28 11:09:43	014961003025	225	Success	262
2017-03-28 11:35:27	012764731175	225	Success	387
2017-03-28 12:04:27	012484877803	225	ShortCall	3
2017-03-28 12:33:47	014535342674	225	Success	13
2017-03-28 12:40:48	014535376876	225	ShortCall	3
2017-03-28 12:43:29	018282843951	225	Success	133
2017-03-28 13:15:43	017751122569	225	ShortCall	6
2017-03-28 13:30:21	013121610462	225	ShortCall	6
2017-03-28 13:42:05	017363662324	225	Success	22
2017-03-28 13:48:49	012444450997	225	Success	256
2017-03-28 14:02:41	012333143722	225	Success	15
2017-03-28 14:07:20	012787360979	225	ShortCall	2
2017-03-28 14:07:58	014968511011	225	ShortCall	3
2017-03-28 14:16:19	014535341483	225	ShortCall	1
2017-03-28 14:17:23	018282841201	225	Success	219
2017-03-28 10:23:12	012444453909	225	ShortCall	0
2017-03-28 10:55:21	013123141929	225	Success	248
2017-03-28 11:00:26	012482913220	225	Success	155
2017-03-28 11:28:04	019333333823	225	Success	84
2017-03-28 11:45:07	019333347292	225	Success	39
2017-03-28 11:47:22	014535344338	225	Success	73
2017-03-28 12:02:15	019333345084	225	ShortCall	7
2017-03-28 12:07:18	012764742020	225	Success	566
2017-03-28 12:19:47	017597276384	225	ShortCall	3
2017-03-28 12:21:30	017597233100	225	ShortCall	8
2017-03-28 12:25:13	014968510287	225	Success	38
2017-03-28 12:27:17	017757530419	225	Success	130
2017-03-28 12:30:25	012484843920	225	Success	131
2017-03-28 12:35:46	012481122374	225	Success	68
2017-03-28 12:37:47	013123951896	225	Success	104
2017-03-28 13:13:37	017757618095	225	Success	13
2017-03-28 13:17:28	014737322384	225	ShortCall	3
2017-03-28 13:22:32	019333340057	225	Success	78
2017-03-28 13:26:31	013123122254	225	Success	46
2017-03-28 13:40:55	013123134899	225	ShortCall	1
2017-03-28 13:43:39	019373724175	225	ShortCall	3
2017-03-28 13:44:57	014525243103	225	Success	111
2017-03-28 13:55:32	013123081980	225	ShortCall	1
2017-03-28 14:04:00	013123081583	225	Success	172
2017-03-28 14:13:18	019373226526	225	Success	60
2017-03-28 14:15:16	014737330588	225	ShortCall	9
2017-03-28 14:32:02	017757422100	225	ShortCall	3
2017-03-28 14:32:53	017535416050	225	Success	27
2017-03-28 14:33:52	014535341361	225	Success	18
2017-03-28 14:39:07	017535410342	225	ShortCall	2
2017-03-28 14:39:21	017711070115	225	Success	70
2017-03-28 14:53:08	017535320770	225	Success	84
2017-03-28 14:54:48	017711336330	225	ShortCall	4
2017-03-28 14:54:58	017711387085	225	Success	246
2017-03-28 15:14:16	014535342366	225	Success	121
2017-03-28 15:17:09	017535324082	225	Success	150
2017-03-28 15:19:44	017468435213	225	Success	17
2017-03-28 15:20:56	017387241436	225	Success	201
2017-03-28 15:30:29	017535376836	225	Success	556
2017-03-28 15:45:08	017535322326	225	Success	18
2017-03-28 15:45:47	017717160701	225	ShortCall	4
2017-03-28 15:51:37	017717145950	225	ShortCall	1
2017-03-28 15:53:51	017535311951	225	Success	61
2017-03-28 15:54:56	017468435902	225	Success	62
2017-03-28 15:57:51	017535311779	225	ShortCall	4
2017-03-28 14:35:51	018232350324	225	Success	14
2017-03-28 14:36:19	017535320894	225	Success	72
2017-03-28 14:38:01	017535324038	225	Success	32
2017-03-28 14:41:23	017711485278	225	Success	247
2017-03-28 14:45:35	017535354423	225	Success	183
2017-03-28 14:49:09	017535372731	225	Success	108
2017-03-28 14:51:10	017535374419	225	Success	14
2017-03-28 14:51:31	017711072800	225	ShortCall	4
2017-03-28 14:52:01	017711702561	225	Success	13
2017-03-28 14:54:46	017535376729	225	ShortCall	2
2017-03-28 14:54:49	017468432133	225	ShortCall	4
2017-03-28 14:59:19	014535343567	225	ShortCall	2
2017-03-28 15:01:22	017676810244	225	Success	16
2017-03-28 15:02:15	017717198032	225	Success	501
2017-03-28 15:12:20	017535310172	225	Success	128
2017-03-28 15:24:31	017535321990	225	Success	22
2017-03-28 15:25:15	017717187217	225	Success	246
2017-03-28 15:29:29	017711330409	225	Success	13
2017-03-28 15:40:23	017717139201	225	ShortCall	5
2017-03-28 15:43:25	017717162567	225	ShortCall	3
2017-03-28 15:43:37	017717199020	225	Success	55
2017-03-28 15:44:46	017437910398	225	ShortCall	1
2017-03-28 15:46:49	017717197286	225	Success	15
2017-03-28 15:49:51	017535374166	225	Success	18
2017-03-28 15:50:27	017468435888	225	Success	20
2017-03-28 15:52:01	017535371228	225	Success	12
2017-03-28 15:56:14	017535310058	225	Success	18
2017-03-28 15:56:37	017468436160	225	Success	73
2017-03-28 14:34:58	017535375285	225	Success	26
2017-03-28 14:38:55	017535374944	225	Success	16
2017-03-28 14:45:31	017535373068	225	ShortCall	5
2017-03-28 15:19:31	017535323408	225	ShortCall	1
2017-03-28 15:40:56	017468970255	225	Success	126
2017-03-28 15:46:23	017535311299	225	Success	17
2017-03-28 15:47:42	017535377418	225	Success	104
2017-03-28 15:51:05	017437914078	225	ShortCall	6
2017-03-28 15:52:08	017535310963	225	Success	77
2017-03-28 15:58:13	017535354328	225	Success	33
2017-03-28 15:59:04	017489121871	225	Success	67
2017-03-28 10:18:31	019333343281	226	ShortCall	4
2017-03-28 10:43:19	017757554980	226	Success	50
2017-03-28 10:45:38	017757533453	226	Success	188
2017-03-28 11:22:11	014737340539	226	Success	22
2017-03-28 11:29:39	012288138272	226	Success	72
2017-03-28 11:33:35	017757428174	226	ShortCall	0
2017-03-28 11:50:35	019333342228	226	Success	211
2017-03-28 11:57:52	018282847337	226	ShortCall	6
2017-03-28 11:59:10	012737381045	226	Success	215
2017-03-28 12:07:25	012444464594	226	Success	267
2017-03-28 12:13:50	012764740288	226	Success	420
2017-03-28 12:24:11	018281110819	226	Success	61
2017-03-28 12:26:18	012787320572	226	Success	24
2017-03-28 12:39:53	018282846745	226	Success	86
2017-03-28 13:23:08	017737323931	226	Success	45
2017-03-28 13:32:54	014535375679	226	Success	20
2017-03-28 13:40:05	017597283412	226	Success	161
2017-03-28 13:44:10	014521198735	226	Success	40
2017-03-28 13:46:17	018212124426	226	Success	174
2017-03-28 13:50:59	018282846662	226	ShortCall	1
2017-03-28 14:12:29	012482766896	226	Success	64
2017-03-28 14:14:15	014535341820	226	Success	210
2017-03-28 10:14:20	012484841546	226	Success	48
2017-03-28 10:21:27	017757551799	226	ShortCall	7
2017-03-28 10:27:02	018282697328	226	Success	99
2017-03-28 10:32:44	019333343671	226	Success	168
2017-03-28 10:40:43	019373721639	226	ShortCall	4
2017-03-28 10:53:58	012764775119	226	Success	463
2017-03-28 11:27:39	019373726407	226	Success	53
2017-03-28 11:31:59	013123072092	226	Success	29
2017-03-28 11:48:01	018282843835	226	ShortCall	1
2017-03-28 11:55:40	014535374961	226	Success	52
2017-03-28 12:28:39	012444455514	226	Success	470
2017-03-28 12:39:07	012288165333	226	Success	44
2017-03-28 13:15:10	019373720204	226	Success	56
2017-03-28 13:17:44	019333342191	226	ShortCall	4
2017-03-28 13:20:15	012737371563	226	Success	60
2017-03-28 13:30:59	019373723930	226	Success	38
2017-03-28 13:34:10	019333370947	226	Success	58
2017-03-28 13:37:25	013123964696	226	Success	49
2017-03-28 13:51:56	018282848919	226	ShortCall	7
2017-03-28 13:57:48	014535726306	226	Success	23
2017-03-28 14:22:57	012737351471	226	ShortCall	2
2017-03-28 10:11:16	017757617125	226	Success	55
2017-03-28 10:23:30	019333334170	226	ShortCall	4
2017-03-28 10:25:29	012764773269	226	Success	59
2017-03-28 10:31:20	012481122272	226	Success	24
2017-03-28 10:50:12	012444461160	226	ShortCall	2
2017-03-28 10:52:29	017597234137	226	Success	23
2017-03-28 11:05:09	019373728280	226	Success	475
2017-03-28 11:14:52	012484843143	226	Success	362
2017-03-28 11:24:11	012787320916	226	Success	88
2017-03-28 11:35:23	013123146325	226	Success	77
2017-03-28 11:38:30	012333115389	226	Success	150
2017-03-28 11:44:52	019373720049	226	Success	93
2017-03-28 12:05:00	014296950155	226	Success	62
2017-03-28 12:37:43	017757423148	226	Success	42
2017-03-28 12:42:41	019373734322	226	Success	508
2017-03-28 13:26:02	014535342409	226	ShortCall	5
2017-03-28 13:26:36	017757552938	226	Success	205
2017-03-28 13:39:35	012288116066	226	ShortCall	8
2017-03-28 13:53:23	017757550713	226	Success	119
2017-03-28 14:00:43	014535345453	226	Success	102
2017-03-28 14:03:56	014968517261	226	Success	489
2017-03-28 14:34:28	013123147512	226	Success	227
2017-03-28 14:31:20	017676810508	226	ShortCall	5
2017-03-28 14:32:49	017535324499	226	Success	62
2017-03-28 14:38:30	017717107081	226	ShortCall	2
2017-03-28 14:49:06	017711387152	226	Success	271
2017-03-28 15:19:14	017535351465	226	Success	124
2017-03-28 15:23:50	017468435470	226	Success	40
2017-03-28 15:24:56	017468435249	226	Success	181
2017-03-28 15:37:39	014535342424	226	Success	32
2017-03-28 15:38:17	017711533951	226	ShortCall	5
2017-03-28 15:39:58	017387352150	226	Success	18
2017-03-28 15:43:36	017535410135	226	ShortCall	5
2017-03-28 15:50:17	017535377170	226	Success	40
2017-03-28 15:51:13	018232321738	226	ShortCall	0
2017-03-28 15:51:38	017468430729	226	Success	26
2017-03-28 15:58:21	017711454222	226	Success	67
2017-03-28 14:43:08	017535327364	226	Success	168
2017-03-28 14:46:32	017535321211	226	Success	101
2017-03-28 14:48:33	017535312615	226	ShortCall	5
2017-03-28 15:00:21	017535410677	226	Success	263
2017-03-28 15:06:24	017437910383	226	Success	15
2017-03-28 15:28:37	017535351227	226	Success	406
2017-03-28 15:38:44	017747553456	226	Success	39
2017-03-28 15:42:07	017717159104	226	Success	74
2017-03-28 15:48:44	014535342240	226	Success	68
2017-03-28 15:57:35	017747421750	226	Success	16
2017-03-28 15:59:42	017468436291	226	Success	76
2017-03-28 14:56:26	017437914051	226	Success	199
2017-03-28 15:22:45	017535322251	226	Success	56
2017-03-28 15:28:12	017535377285	226	ShortCall	5
2017-03-28 15:40:51	017468435274	226	Success	52
2017-03-28 15:43:46	017535370395	226	Success	61
2017-03-28 15:44:50	017535410967	226	Success	72
2017-03-28 15:46:25	017535324897	226	Success	101
2017-03-28 15:48:27	017535379287	226	ShortCall	5
2017-03-28 15:52:06	017535312844	226	Success	92
2017-03-28 15:53:56	017535311562	226	Success	33
2017-03-28 15:54:51	017535354426	226	Success	149
2017-03-28 15:58:11	017535323401	226	ShortCall	1
2017-03-28 10:02:12	014737330638	215	ShortCall	5
2017-03-28 10:03:43	012481120195	215	Success	357
2017-03-28 10:21:51	012764731582	215	Success	61
2017-03-28 10:25:43	017597287213	215	Success	122
2017-03-28 11:07:57	012484854290	215	Success	392
2017-03-28 11:18:11	012288342177	215	Success	180
2017-03-28 11:46:59	017737331726	215	Success	27
2017-03-28 12:00:11	017597283735	215	Success	217
2017-03-28 12:07:54	012444463878	215	Success	25
2017-03-28 12:21:18	012447619015	215	Success	40
2017-03-28 12:24:16	012787326189	215	Success	66
2017-03-28 12:32:52	019373226944	215	Success	17
2017-03-28 12:51:03	014969620825	215	ShortCall	2
2017-03-28 13:26:09	012787333286	215	Success	188
2017-03-28 13:53:03	012737320014	215	Success	45
2017-03-28 13:55:00	014525282487	215	Success	145
2017-03-28 14:15:38	017597288404	215	ShortCall	5
2017-03-28 14:16:34	012333180514	215	ShortCall	5
2017-03-28 14:18:49	017597288447	215	Success	76
2017-03-28 10:12:21	017757423306	215	Success	34
2017-03-28 10:19:31	014535340493	215	Success	57
2017-03-28 10:28:12	019373735064	215	Success	164
2017-03-28 10:32:43	018212142085	215	Success	30
2017-03-28 10:46:37	012481122287	215	Success	12
2017-03-28 10:56:28	017757530046	215	Success	120
2017-03-28 10:59:00	012288189995	215	Success	426
2017-03-28 11:22:52	012481127050	215	Success	11
2017-03-28 11:32:39	014525245920	215	Success	47
2017-03-28 11:35:01	017759744115	215	Success	148
2017-03-28 11:55:13	012288192921	215	Success	136
2017-03-28 12:06:08	012787330262	215	Success	15
2017-03-28 12:09:32	012482919842	215	Success	152
2017-03-28 12:26:53	014525246130	215	ShortCall	1
2017-03-28 12:28:51	012737370441	215	Success	79
2017-03-28 12:31:22	014521195011	215	Success	40
2017-03-28 12:34:30	017751120173	215	Success	38
2017-03-28 12:37:24	014525191336	215	Success	29
2017-03-28 12:47:37	017757610179	215	Success	15
2017-03-28 12:49:22	018212124739	215	Success	11
2017-03-28 13:21:41	019373225512	215	Success	144
2017-03-28 14:01:46	019333331265	215	Success	208
2017-03-28 14:29:44	014737346094	215	ShortCall	5
2017-03-28 14:32:05	012481128304	215	Success	54
2017-03-28 10:15:28	014968513758	215	ShortCall	8
2017-03-28 10:23:49	019333341445	215	Success	44
2017-03-28 10:34:57	012737350327	215	Success	36
2017-03-28 10:41:04	012737342917	215	Success	13
2017-03-28 10:44:15	012484812026	215	Success	58
2017-03-28 10:48:44	012764730579	215	Success	223
2017-03-28 10:55:40	012484821325	215	ShortCall	6
2017-03-28 11:15:54	017737326222	215	Success	43
2017-03-28 11:25:19	018286880492	215	Success	379
2017-03-28 11:38:39	012737370433	215	Success	374
2017-03-28 11:50:28	017731003866	215	Success	10
2017-03-28 12:16:26	014969622022	215	Success	11
2017-03-28 12:18:25	012444459226	215	ShortCall	5
2017-03-28 12:38:09	014737324438	215	Success	407
2017-03-28 13:13:11	012444454488	215	Success	404
2017-03-28 13:36:24	012787321918	215	Success	410
2017-03-28 13:44:16	012737350630	215	Success	134
2017-03-28 13:50:38	017751121358	215	Success	35
2017-03-28 13:58:58	019333373457	215	ShortCall	4
2017-03-28 14:22:43	013123131073	215	Success	227
2017-03-28 14:33:34	014535375640	215	Success	19
2017-03-28 14:34:34	017747437141	215	ShortCall	4
2017-03-28 14:35:07	017535370314	215	ShortCall	1
2017-03-28 14:44:25	017717191484	215	Success	43
2017-03-28 15:05:20	017535351477	215	Success	10
2017-03-28 15:07:00	017749741149	215	Success	54
2017-03-28 15:08:04	017437914962	215	ShortCall	2
2017-03-28 15:08:27	017711072944	215	Success	51
2017-03-28 15:15:33	018232341014	215	ShortCall	10
2017-03-28 15:19:28	017717193827	215	Success	37
2017-03-28 15:21:01	017717922084	215	ShortCall	6
2017-03-28 15:25:23	017468435981	215	Success	155
2017-03-28 15:29:53	017711071229	215	Success	408
2017-03-28 15:40:46	017468435562	215	Success	52
2017-03-28 15:43:17	017717198060	215	Success	31
2017-03-28 15:56:00	017535410935	215	Success	10
2017-03-28 15:58:50	017535321823	215	Success	53
2017-03-28 16:00:38	017535354305	215	ShortCall	3
2017-03-28 16:00:35	017489122014	215	ShortCall	3
2017-03-28 14:43:27	017535377200	215	ShortCall	7
2017-03-28 14:56:57	017535410246	215	Success	141
2017-03-28 15:03:24	018232350226	215	Success	17
2017-03-28 15:04:08	018232322070	215	ShortCall	7
2017-03-28 15:03:55	017535321781	215	ShortCall	3
2017-03-28 15:04:33	017535410627	215	Success	10
2017-03-28 15:05:03	017535310414	215	Success	25
2017-03-28 15:05:52	017535371370	215	ShortCall	1
2017-03-28 15:06:38	017535321081	215	Success	20
2017-03-28 15:17:26	017711380245	215	Success	38
2017-03-28 15:29:18	017717151251	215	ShortCall	7
2017-03-28 15:51:32	017711334456	215	Success	16
2017-03-28 15:52:03	017535414397	215	Success	221
2017-03-28 16:00:39	017468820294	215	ShortCall	2
2017-03-28 14:35:45	017468430596	215	Success	385
2017-03-28 14:45:22	014535377069	215	Success	423
2017-03-28 14:54:42	017717160289	215	Success	30
2017-03-28 14:55:41	017717113131	215	Success	53
2017-03-28 14:59:40	017717105218	215	Success	221
2017-03-28 15:09:14	017535319105	215	Success	144
2017-03-28 15:15:24	017535376770	215	Success	14
2017-03-28 15:15:59	017717975971	215	Success	77
2017-03-28 15:18:27	017711485023	215	Success	28
2017-03-28 15:21:06	017437914103	215	Success	216
2017-03-28 15:25:03	014535722994	215	Success	22
2017-03-28 15:28:14	017535407062	215	Success	55
2017-03-28 15:36:59	017711333252	215	ShortCall	6
2017-03-28 15:37:39	017535313015	215	Success	58
2017-03-28 15:39:03	017711382320	215	Success	71
2017-03-28 15:41:57	017535326719	215	Success	64
2017-03-28 15:44:06	017711381398	215	Success	416
2017-03-28 15:56:30	017468810177	215	Success	104
2017-03-28 15:58:30	017535375419	215	Success	10
2017-03-28 16:00:09	017535370697	215	ShortCall	2
2017-03-28 10:02:17	012787320773	214	Success	121
2017-03-28 10:08:11	014525243309	214	ShortCall	1
2017-03-28 10:16:28	014535342349	214	Success	18
2017-03-28 11:11:35	019373225533	214	ShortCall	1
2017-03-28 11:29:12	017757539878	214	ShortCall	1
2017-03-28 11:40:53	014535342972	214	ShortCall	3
2017-03-28 11:44:35	012444463846	214	Success	327
2017-03-28 12:05:10	012441080343	214	ShortCall	4
2017-03-28 12:11:22	012484826528	214	Success	22
2017-03-28 12:13:43	017751120640	214	ShortCall	2
2017-03-28 12:33:42	019373720331	214	Success	10
2017-03-28 12:50:01	012333185250	214	Success	87
2017-03-28 13:13:28	019333352041	214	Success	43
2017-03-28 13:15:55	013123110909	214	Success	11
2017-03-28 13:24:44	019333331112	214	Success	20
2017-03-28 13:26:15	012481128341	214	Success	62
2017-03-28 13:31:50	019373225554	214	Success	153
2017-03-28 13:37:56	012444450252	214	ShortCall	1
2017-03-28 13:47:16	014737310880	214	Success	434
2017-03-28 14:05:04	017597234584	214	Success	29
2017-03-28 14:19:58	019373729484	214	Success	54
2017-03-28 14:25:24	012444454797	214	Success	62
2017-03-28 10:13:57	012288410281	214	ShortCall	9
