Fecha_Llamada	Telefono	Extension	Status	Duracion
2017-04-03 09:43:16	019242455655	225	ShortCall	8
2017-04-03 09:43:49	019727220900	214	Success	72
2017-04-03 09:43:45	014426881886	206	Success	11
2017-04-03 09:43:49	014422134172	215	Success	148
2017-04-03 09:44:22	019515200412	216	Success	25
2017-04-03 09:44:24	012414176967	225	ShortCall	0
2017-04-03 09:45:29	017499182220	216	Success	34
2017-04-03 09:46:53	019717201001	216	Success	402
2017-04-03 09:47:23	012747450682	226	ShortCall	5
2017-04-03 09:49:16	019511325240	206	Success	96
2017-04-03 09:49:01	019535531240	226	Success	134
2017-04-03 09:49:36	019717135207	228	Success	269
2017-04-03 09:50:02	014422432510	212	Success	36
2017-04-03 09:52:28	019947136053	206	Success	49
2017-04-03 09:54:24	019717151294	214	Success	14
2017-04-03 09:54:20	012474721519	226	Success	524
2017-04-03 09:54:55	012838741168	214	Success	48
2017-04-03 09:56:32	019717150714	228	Success	42
2017-04-03 09:57:05	019535320528	215	Success	73
2017-04-03 09:57:46	019515214806	206	Success	81
2017-04-03 09:57:40	019717142123	228	Success	46
2017-04-03 09:59:38	012764731790	206	Success	26
2017-04-03 10:00:33	012474729380	214	ShortCall	5
2017-04-03 10:02:09	019717151210	205	Success	28
2017-04-03 10:02:08	012838732242	228	Success	123
2017-04-03 10:03:02	019581051588	215	Success	44
2017-04-03 10:04:40	019717162147	212	ShortCall	4
2017-04-03 10:05:15	019515175249	212	Success	39
2017-04-03 10:06:27	019717138127	226	Success	77
2017-04-03 10:06:47	019955226005	212	Success	10
2017-04-03 10:07:04	019717113293	205	Success	43
2017-04-03 10:07:21	019717114860	216	Success	31
2017-04-03 10:08:09	019545820695	225	Success	15
2017-04-03 10:08:16	019585834732	205	ShortCall	3
2017-04-03 10:08:45	012818721970	205	Success	26
2017-04-03 10:11:28	019515392031	212	Success	14
2017-04-03 10:12:33	019717252347	225	ShortCall	0
2017-04-03 10:13:35	017499183484	226	Success	35
2017-04-03 10:15:00	019717111723	226	Success	72
2017-04-03 10:15:05	019242459044	215	Success	80
2017-04-03 10:18:34	019242451101	216	Success	64
2017-04-03 10:19:06	019242459619	225	Success	92
2017-04-03 10:19:18	019717142286	206	Success	67
2017-04-03 10:19:39	019717140152	212	ShortCall	9
2017-04-03 10:20:16	019242451790	212	Success	73
2017-04-03 10:21:25	017489150005	226	Success	78
2017-04-03 10:21:46	019515241059	225	Success	33
2017-04-03 10:23:08	019717251106	226	ShortCall	0
2017-04-03 10:23:05	019717134423	225	Success	23
2017-04-03 10:23:01	019715225007	214	ShortCall	7
2017-04-03 10:23:31	019727221156	226	Success	91
2017-04-03 10:23:29	019242477284	212	ShortCall	8
2017-04-03 10:24:15	012878753265	212	ShortCall	1
2017-04-03 10:24:36	019545820959	216	Success	34
2017-04-03 10:25:55	019717111900	216	Success	38
2017-04-03 10:26:38	019585843314	214	Success	48
2017-04-03 10:27:48	019957212141	225	Success	197
2017-04-03 10:29:37	014422451440	226	ShortCall	8
2017-04-03 10:30:00	019242456851	205	ShortCall	7
2017-04-03 10:30:11	019717150860	216	Success	70
2017-04-03 10:31:21	019717200773	215	Success	45
2017-04-03 10:32:14	019717134555	216	Success	202
2017-04-03 10:32:19	012414177400	214	ShortCall	0
2017-04-03 10:32:20	019717131162	228	Success	10
2017-04-03 10:33:09	014422229707	225	Success	13
2017-04-03 10:33:06	012764730294	228	Success	62
2017-04-03 10:33:08	019717141559	226	Success	82
2017-04-03 10:32:53	019727220146	215	ShortCall	3
2017-04-03 10:33:04	019717151244	214	Success	16
2017-04-03 10:33:47	012471023082	214	Success	25
2017-04-03 10:34:43	019947170230	228	Success	82
2017-04-03 10:34:41	014422151193	225	Success	54
2017-04-03 10:34:45	019717146732	214	Success	54
2017-04-03 10:37:01	014422542621	214	Success	51
2017-04-03 10:37:24	019717150726	228	Success	59
2017-04-03 10:37:25	019585834800	205	Success	24
2017-04-03 10:38:36	019585870809	212	Success	25
2017-04-03 10:38:49	019715223002	228	Success	30
2017-04-03 10:39:34	017499181737	228	Success	443
2017-04-03 10:40:36	019947130008	212	Success	250
2017-04-03 10:43:49	019717141256	216	Success	73
2017-04-03 10:43:50	017499180273	215	Success	49
2017-04-03 10:45:08	019947136139	212	Success	207
2017-04-03 10:46:01	019717121577	216	Success	144
2017-04-03 10:46:36	019515460104	225	ShortCall	2
2017-04-03 10:49:07	019545398052	216	Success	77
2017-04-03 10:49:10	019717161582	206	Success	38
2017-04-03 10:49:24	019717152150	225	ShortCall	2
2017-04-03 10:49:09	012474721549	212	Success	22
2017-04-03 10:51:26	012414172093	214	Success	44
2017-04-03 10:52:23	019242190730	215	Success	117
2017-04-03 10:52:23	019717134754	214	Success	537
2017-04-03 10:53:02	019717150703	228	Success	68
2017-04-03 10:54:07	014422201963	226	Success	48
2017-04-03 10:54:43	019515010262	215	Success	19
2017-04-03 10:56:31	019585840764	206	Success	173
2017-04-03 10:58:05	014422134500	215	ShortCall	5
2017-04-03 10:58:37	019515200906	212	Success	20
2017-04-03 10:58:54	012414177743	228	Success	57
2017-04-03 10:59:17	019535540932	206	Success	20
2017-04-03 10:59:00	012464670299	215	ShortCall	6
2017-04-03 10:59:09	019242190137	215	Success	69
2017-04-03 10:59:11	019535310085	212	Success	34
2017-04-03 11:00:01	012474720113	228	Success	11
2017-04-03 10:59:56	019955227116	205	Success	267
2017-04-03 11:00:00	012747430813	206	Success	93
2017-04-03 11:01:06	019511320408	212	Success	79
2017-04-03 11:02:19	019585392091	206	Success	28
2017-04-03 11:02:51	019535181034	225	Success	97
2017-04-03 11:03:13	017499183363	216	Success	22
2017-04-03 11:03:31	017499181288	214	Success	103
2017-04-03 11:03:20	019585849088	206	Success	834
2017-04-03 11:04:28	019947170711	212	Success	14
2017-04-03 11:04:58	019585814242	215	Success	527
2017-04-03 11:05:08	017499181168	225	Success	77
2017-04-03 11:05:47	012464977803	216	ShortCall	0
2017-04-03 11:05:39	019535330425	212	Success	594
2017-04-03 11:06:21	019545815135	228	Success	144
2017-04-03 11:07:14	019585871222	205	Success	129
2017-04-03 11:07:59	012764742455	225	Success	47
2017-04-03 11:08:53	012787361314	228	Success	14
2017-04-03 11:09:24	019585460109	225	Success	64
2017-04-03 11:09:59	019585843409	226	Success	41
2017-04-03 11:11:03	019717151922	205	Success	140
2017-04-03 11:10:52	019715225004	225	Success	59
2017-04-03 11:12:03	019545812109	226	Success	152
2017-04-03 11:12:31	019955223003	228	Success	229
2017-04-03 11:13:42	019242477216	205	Success	27
2017-04-03 11:14:58	012474720146	225	Success	34
2017-04-03 11:15:29	019717131424	214	Success	24
2017-04-03 11:16:01	019535031158	215	ShortCall	2
2017-04-03 11:16:07	012414177422	214	Success	28
2017-04-03 11:16:03	019717162341	226	Success	38
2017-04-03 11:16:13	012787361353	205	Success	118
2017-04-03 11:16:39	019717130875	214	Success	71
2017-04-03 11:17:04	019541062014	226	Success	79
2017-04-03 11:18:26	012474729408	214	Success	67
2017-04-03 11:18:55	019947170548	226	Success	71
2017-04-03 11:18:49	019515743018	225	Success	62
2017-04-03 11:19:29	019947240104	212	Success	30
2017-04-03 11:20:02	019515239034	214	Success	43
2017-04-03 11:20:07	019717124296	212	Success	28
2017-04-03 11:21:51	019545822634	228	ShortCall	10
2017-04-03 11:22:06	019511437108	212	Success	137
2017-04-03 11:22:13	019957212600	228	Success	11
2017-04-03 11:22:13	019717132862	206	Success	13
2017-04-03 11:22:36	019717150495	228	Success	98
2017-04-03 11:22:38	019717138959	214	Success	23
2017-04-03 11:25:04	017499181266	228	Success	219
2017-04-03 11:28:52	019717172185	205	Success	39
2017-04-03 11:28:34	014422153465	225	Success	10
2017-04-03 11:29:41	019717131064	225	Success	54
2017-04-03 11:30:00	014422235863	228	Success	185
2017-04-03 11:30:31	019947170066	215	Success	40
2017-04-03 11:31:07	012474720304	206	Success	90
2017-04-03 11:31:31	014422544049	225	Success	39
2017-04-03 11:32:38	019535520382	225	ShortCall	4
2017-04-03 11:32:50	019535322551	206	Success	14
2017-04-03 11:32:47	014422422457	212	Success	62
2017-04-03 11:33:51	017499181463	225	Success	79
2017-04-03 11:34:11	019242644661	212	Success	311
2017-04-03 11:38:20	019242453679	205	Success	28
2017-04-03 11:38:04	017499182523	215	Success	19
2017-04-03 11:39:40	012464617524	215	Success	41
2017-04-03 11:39:30	019717162162	225	ShortCall	8
2017-04-03 11:39:49	019717150587	216	Success	21
2017-04-03 11:40:43	012838732248	206	Success	367
2017-04-03 11:40:43	019585870794	215	ShortCall	2
2017-04-03 11:42:20	014422204727	228	Success	22
2017-04-03 11:43:04	012464155034	216	ShortCall	0
2017-04-03 11:43:06	012764742474	205	Success	29
2017-04-03 11:44:25	019717151305	212	ShortCall	9
2017-04-03 11:44:59	019515743406	215	Success	137
2017-04-03 11:44:46	019717111218	205	Success	44
2017-04-03 11:44:46	012464641818	226	Success	81
2017-04-03 11:46:22	019947130046	216	Success	84
2017-04-03 11:46:53	014422232277	228	Success	12
2017-04-03 11:47:50	019717134778	205	Success	519
2017-04-03 11:48:53	019717130837	216	Success	43
2017-04-03 11:49:34	019545822891	215	Success	38
2017-04-03 11:50:19	014422185613	214	ShortCall	2
2017-04-03 12:11:38	019717113978	228	Success	71
2017-04-03 12:11:55	014422091013	205	ShortCall	8
2017-04-03 12:13:42	012787338007	225	ShortCall	7
2017-04-03 12:17:01	017499182945	215	Success	18
2017-04-03 12:23:24	017574762804	205	Success	718
2017-04-03 12:23:51	014422546074	225	Success	13
2017-04-03 12:25:08	019515172024	225	Success	27
2017-04-03 12:25:35	019717150779	226	Success	33
2017-04-03 12:25:26	019717137680	214	Success	27
2017-04-03 12:26:33	012474723311	225	Success	424
2017-04-03 12:26:39	019242644627	228	Success	28
2017-04-03 12:26:44	012471024037	214	Success	27
2017-04-03 12:27:46	019947170363	206	Success	88
2017-04-03 12:27:56	012464644720	215	ShortCall	6
2017-04-03 12:28:33	012878757568	215	ShortCall	3
2017-04-03 12:28:20	017499182871	228	ShortCall	8
2017-04-03 12:29:40	019717134027	228	Success	148
2017-04-03 12:29:39	019535320638	215	Success	80
2017-04-03 12:31:15	019957212057	216	Success	66
2017-04-03 12:33:26	019717150990	216	Success	35
2017-04-03 12:33:34	019947170079	206	Success	67
2017-04-03 12:34:21	019545862077	228	Success	188
2017-04-03 12:34:32	012781025110	212	Success	102
2017-04-03 12:35:27	012464616969	226	ShortCall	2
2017-04-03 12:37:36	019515287436	206	Success	67
2017-04-03 12:39:16	019717146132	206	Success	81
2017-04-03 12:39:19	012878752028	228	ShortCall	4
2017-04-03 12:39:51	019712812471	228	Success	84
2017-04-03 12:42:11	019242470092	206	Success	458
2017-04-03 12:41:57	017499182989	206	Success	11
2017-04-03 12:43:59	019242451164	228	ShortCall	8
2017-04-03 12:45:00	019717132354	212	Success	20
2017-04-03 12:45:26	019717143419	212	Success	238
2017-04-03 12:45:23	019712813281	215	ShortCall	5
2017-04-03 12:48:32	012464681454	226	Success	139
2017-04-03 12:48:33	019585840107	215	Success	47
2017-04-03 12:49:31	017499181333	215	ShortCall	3
2017-04-03 12:49:25	019957212341	214	Success	24
2017-04-03 12:50:06	019515536436	205	ShortCall	2
2017-04-03 12:52:28	019727220989	212	Success	251
2017-04-03 12:55:27	012878753086	228	Success	18
2017-04-03 12:55:33	012764770780	225	Success	139
2017-04-03 12:57:08	019957212115	212	Success	184
2017-04-03 12:58:06	019712811095	215	Success	64
2017-04-03 12:59:09	019712813180	228	ShortCall	0
2017-04-03 13:01:45	019717152914	205	Success	51
2017-04-03 13:02:55	019717172771	212	Success	133
2017-04-03 13:02:59	019717141014	215	ShortCall	9
2017-04-03 13:04:59	019242448997	226	Success	33
2017-04-03 13:04:41	019717114844	226	Success	23
2017-04-03 13:04:47	019545815097	225	Success	55
2017-04-03 13:05:51	012787325035	205	Success	12
2017-04-03 13:06:22	019535189075	216	Success	134
2017-04-03 13:06:24	019515177604	226	Success	136
2017-04-03 13:06:44	012464624566	225	Success	386
2017-04-03 13:09:24	019717162333	216	Success	36
2017-04-03 13:11:57	019717130420	212	ShortCall	8
2017-04-03 13:13:46	017499183299	205	ShortCall	9
2017-04-03 13:15:21	019717124748	206	Success	21
2017-04-03 13:15:57	019545828199	206	Success	27
2017-04-03 13:17:15	019545820645	215	ShortCall	5
2017-04-03 13:17:09	012838741602	214	Success	148
2017-04-03 13:17:01	017487660057	206	Success	72
2017-04-03 13:17:46	019515497166	212	Success	59
2017-04-03 13:18:06	019717131151	205	Success	46
2017-04-03 13:18:17	019947160158	206	Success	75
2017-04-03 13:19:16	019715220013	225	Success	65
2017-04-03 13:21:42	012787320852	228	Success	56
2017-04-03 13:21:44	012787453169	206	Success	20
2017-04-03 13:22:25	019717146440	214	ShortCall	8
2017-04-03 13:23:00	012414171972	206	Success	101
2017-04-03 13:23:47	019535310055	228	Success	13
2017-04-03 13:24:10	019717130336	214	ShortCall	7
2017-04-03 13:25:02	012464681764	212	Success	14
2017-04-03 13:25:29	019515602076	214	Success	35
2017-04-03 13:25:36	017499183351	225	ShortCall	7
2017-04-03 13:27:59	019717132077	205	Success	449
2017-04-03 13:28:38	012878750768	206	Success	61
2017-04-03 13:30:55	019717138495	225	ShortCall	7
2017-04-03 13:31:50	019242451334	214	Success	25
2017-04-03 13:32:32	019717143293	212	Success	25
2017-04-03 13:33:02	019717134326	215	Success	447
2017-04-03 13:33:43	019955226197	214	Success	145
2017-04-03 13:34:41	014422231679	228	Success	25
2017-04-03 13:34:53	019715222028	216	Success	52
2017-04-03 13:37:18	017499183199	228	Success	78
2017-04-03 13:38:30	012464621656	206	ShortCall	9
2017-04-03 13:39:25	019515232465	212	ShortCall	5
2017-04-03 13:39:59	019717138958	216	Success	71
2017-04-03 13:41:06	019947240031	206	ShortCall	9
2017-04-03 13:43:26	019947232183	212	Success	61
2017-04-03 13:44:52	019717134626	214	Success	129
2017-04-03 13:47:21	019717140700	214	Success	280
2017-04-03 13:48:46	019717134015	212	Success	22
2017-04-03 13:48:33	019727220204	206	Success	41
2017-04-03 13:49:37	012747431170	206	Success	328
2017-04-03 13:52:35	019511444183	225	Success	38
2017-04-03 13:54:19	019947161103	212	Success	62
2017-04-03 13:55:15	019515239216	216	Success	104
2017-04-03 13:55:21	019585872780	212	Success	11
2017-04-03 13:56:26	019717131092	212	Success	19
2017-04-03 13:56:34	014422179787	212	ShortCall	7
2017-04-03 13:57:32	019511328008	216	Success	245
2017-04-03 13:58:17	014422212201	212	Success	67
2017-04-03 13:58:00	019955406040	214	Success	60
2017-04-03 13:59:58	019515113093	215	Success	42
2017-04-03 14:00:38	012464669106	214	Success	52
2017-04-03 14:01:46	019717134366	212	ShortCall	7
2017-04-03 14:01:49	019515212550	215	Success	53
2017-04-03 14:02:34	019717130120	228	ShortCall	2
2017-04-03 14:02:54	019717140020	215	Success	232
2017-04-03 14:05:16	019515284566	228	Success	655
2017-04-03 14:05:29	012747433463	212	ShortCall	10
2017-04-03 14:06:52	019242612013	216	Success	90
2017-04-03 14:07:15	019717134064	212	Success	40
2017-04-03 14:12:01	019717112010	216	Success	116
2017-04-03 14:13:26	017571037073	212	Success	123
2017-04-03 14:14:03	012414183549	205	Success	13
2017-04-03 14:14:36	012764740607	216	Success	67
2017-04-03 14:14:55	019717139074	225	Success	17
2017-04-03 14:15:04	012747431490	215	Success	17
2017-04-03 14:16:13	014422100286	205	Success	31
2017-04-03 14:16:00	019717141620	214	Success	156
2017-04-03 14:17:11	019242477032	212	Success	465
2017-04-03 14:17:27	019717200152	216	Success	116
2017-04-03 14:19:12	019947232223	228	Success	57
2017-04-03 14:19:47	017499181346	216	Success	42
2017-04-03 14:20:09	019717130830	225	Success	45
2017-04-03 14:21:40	019717134706	226	Success	76
2017-04-03 14:22:14	019955226008	216	Success	50
2017-04-03 14:24:14	019947170262	214	Success	58
2017-04-03 14:24:50	019515185897	226	ShortCall	5
2017-04-03 14:24:54	012414123481	216	Success	836
2017-04-03 14:25:24	019717112062	226	Success	527
2017-04-03 14:26:18	019947170148	212	Success	61
2017-04-03 14:26:13	017499180152	214	Success	87
2017-04-03 14:27:05	019717151807	206	Success	140
2017-04-03 14:28:13	019242441123	214	Success	14
2017-04-03 14:28:14	017489122014	205	ShortCall	10
2017-04-03 14:28:07	019947218264	205	ShortCall	10
2017-04-03 14:28:40	019717124183	214	Success	35
2017-04-03 14:28:40	019717134407	205	Success	24
2017-04-03 14:29:42	019727223358	214	ShortCall	3
2017-04-03 14:29:31	019947170013	215	ShortCall	8
2017-04-03 14:30:02	019717152427	206	Success	37
2017-04-03 14:30:09	019947170292	215	Success	21
2017-04-03 14:30:53	019717126015	205	Success	126
2017-04-03 14:31:47	019717130441	225	Success	235
2017-04-03 14:32:08	017489122558	215	Success	12
2017-04-03 14:32:24	012787389822	214	Success	63
2017-04-03 14:32:30	019242440423	228	Success	433
2017-04-03 14:33:53	012878751811	206	Success	76
2017-04-03 14:33:41	019515743036	214	Success	34
2017-04-03 14:33:51	014422620159	212	Success	42
2017-04-03 14:37:01	017499181406	205	Success	100
2017-04-03 14:37:31	019957212226	225	Success	110
2017-04-03 14:38:17	019515339101	212	Success	203
2017-04-03 14:39:38	019585840569	225	Success	33
2017-04-03 14:41:28	019717140900	225	Success	27
2017-04-03 14:41:20	012747432747	216	Success	55
2017-04-03 14:42:03	012474729386	225	Success	49
2017-04-03 14:42:02	019717162225	212	ShortCall	4
2017-04-03 14:42:40	019585814264	212	Success	33
2017-04-03 14:43:43	019545434941	212	Success	17
2017-04-03 14:43:41	019717113357	225	Success	128
2017-04-03 09:02:48	019717134547	212	Success	11
2017-04-03 09:04:48	019242452131	215	ShortCall	3
2017-04-03 09:05:04	019717144071	216	Success	33
2017-04-03 09:05:53	019717161882	228	Success	52
2017-04-03 09:06:41	012835468113	215	ShortCall	3
2017-04-03 09:06:36	017499181943	216	Success	85
2017-04-03 09:07:49	019515110090	212	ShortCall	9
2017-04-03 09:07:49	019717134598	228	Success	41
2017-04-03 09:08:18	019947210396	216	Success	16
2017-04-03 09:08:17	019717130115	212	Success	21
2017-04-03 09:08:47	019947130060	214	Success	72
2017-04-03 09:09:07	019717130950	228	Success	104
2017-04-03 09:09:19	019242452023	216	Success	53
2017-04-03 09:10:03	019717162198	214	Success	33
2017-04-03 09:11:14	019717112416	205	Success	218
2017-04-03 09:12:12	012787333047	216	Success	27
2017-04-03 09:13:23	019717130664	216	Success	211
2017-04-03 09:15:06	012787360581	226	ShortCall	5
2017-04-03 09:15:12	019947136071	214	Success	11
2017-04-03 09:18:56	012464681297	214	ShortCall	4
2017-04-03 09:19:11	019242453587	216	Success	35
2017-04-03 09:19:59	019242450905	212	Success	12
2017-04-03 09:20:14	017499182372	216	Success	55
2017-04-03 09:20:19	012838741325	215	ShortCall	8
2017-04-03 09:20:33	014422489681	206	Success	35
2017-04-03 09:20:36	019717140112	225	Success	60
2017-04-03 09:21:34	017499181735	225	Success	224
2017-04-03 09:23:35	019515286845	205	Success	32
2017-04-03 09:24:34	019947138026	228	Success	19
2017-04-03 09:24:35	019957212538	212	Success	20
2017-04-03 09:24:38	012414961182	205	Success	55
2017-04-03 09:25:18	019515034497	206	Success	67
2017-04-03 09:25:48	019712810801	214	Success	129
2017-04-03 09:26:23	019717202147	228	ShortCall	8
2017-04-03 09:26:57	019947170428	206	Success	122
2017-04-03 09:27:39	017499181502	226	Success	226
2017-04-03 09:28:08	019957212408	214	Success	47
2017-04-03 09:28:26	019515140457	215	Success	117
2017-04-03 09:29:36	019717138350	228	Success	70
2017-04-03 09:29:40	019947170289	225	Success	51
2017-04-03 09:31:09	019717142168	215	Success	16
2017-04-03 09:31:48	019717200229	205	Success	11
2017-04-03 09:31:46	019717143331	228	Success	114
2017-04-03 09:32:12	012764742222	214	Success	31
2017-04-03 09:32:59	012835962352	214	Success	272
2017-04-03 09:33:31	012414154870	206	Success	136
2017-04-03 09:34:03	019242477568	228	ShortCall	6
2017-04-03 09:34:20	019717131126	228	Success	137
2017-04-03 09:35:37	019717134588	216	Success	44
2017-04-03 09:36:21	012838740841	225	ShortCall	10
2017-04-03 09:36:42	019717111328	228	Success	12
2017-04-03 09:36:36	019545860135	205	ShortCall	5
2017-04-03 09:36:37	019957212553	216	Success	130
2017-04-03 09:36:32	019515152245	206	Success	47
2017-04-03 09:37:19	014422175319	212	Success	14
2017-04-03 09:37:17	019541042690	228	Success	27
2017-04-03 09:37:12	019947218636	205	ShortCall	8
2017-04-03 09:37:44	019717138972	206	ShortCall	9
2017-04-03 09:38:20	019515233147	206	Success	69
2017-04-03 09:39:18	019717134092	216	Success	29
2017-04-03 09:39:50	019955226010	206	Success	87
2017-04-03 09:40:01	012414172206	225	Success	143
2017-04-03 09:40:34	019727223639	215	Success	71
2017-04-03 09:40:24	012474724165	228	Success	140
2017-04-03 09:41:57	019545820876	206	Success	56
2017-04-03 09:42:59	019712813237	215	ShortCall	5
2017-04-03 09:44:41	019717144005	212	Success	23
2017-04-03 09:45:19	012878718585	206	Success	59
2017-04-03 09:46:09	019717161092	226	Success	67
2017-04-03 09:46:18	019957212183	214	Success	60
2017-04-03 09:46:37	019717134665	212	Success	21
2017-04-03 09:46:47	019957214093	215	Success	338
2017-04-03 09:48:26	019712813590	228	Success	21
2017-04-03 09:49:35	019717130163	225	Success	363
2017-04-03 09:49:27	014422134627	205	ShortCall	4
2017-04-03 09:50:11	019717130623	205	Success	75
2017-04-03 09:50:09	019717134428	214	Success	15
2017-04-03 09:51:44	019541120227	214	Success	82
2017-04-03 09:51:51	014422154210	226	Success	18
2017-04-03 09:52:02	019515203278	212	Success	596
2017-04-03 09:51:58	012787334153	205	Success	542
2017-04-03 09:54:47	019515135615	228	Success	60
2017-04-03 09:55:22	019515222474	206	Success	76
2017-04-03 09:57:32	019717146057	206	ShortCall	6
2017-04-03 09:57:36	019727223689	214	Success	84
2017-04-03 09:58:48	019727220231	216	Success	96
2017-04-03 09:59:12	019717114455	228	Success	30
2017-04-03 09:59:04	012474721579	215	Success	92
2017-04-03 09:59:40	019545815156	228	Success	70
2017-04-03 10:00:56	019515229745	214	Success	82
2017-04-03 10:00:49	019585849135	225	Success	61
2017-04-03 10:02:09	019242456243	215	ShortCall	10
2017-04-03 10:02:18	017499181670	216	Success	46
2017-04-03 10:03:02	014422169835	205	Success	27
2017-04-03 10:03:07	019957212159	225	Success	77
2017-04-03 10:03:50	019515206010	205	Success	100
2017-04-03 10:04:40	019727205107	215	Success	13
2017-04-03 10:05:24	019515228171	215	Success	42
2017-04-03 10:06:59	017487662294	215	Success	130
2017-04-03 10:06:57	012464625815	206	Success	55
2017-04-03 10:08:14	019727222254	226	Success	56
2017-04-03 10:08:44	019727216003	216	Success	46
2017-04-03 10:08:46	014422153332	225	Success	37
2017-04-03 10:09:16	019717126022	228	Success	462
2017-04-03 10:10:23	012414176257	226	Success	15
2017-04-03 10:10:59	019727220489	216	ShortCall	5
