Fecha_Llamada	Telefono	Extension	Status	Duracion
2017-04-12 09:31:13	019232321191	205	Success	57
2017-04-12 09:33:10	019515395061	228	Success	48
2017-04-12 09:33:13	017848219466	225	Success	244
2017-04-12 09:33:08	014621044677	213	Success	653
2017-04-12 09:33:01	017858530405	205	Success	242
2017-04-12 09:33:21	014525232079	229	Success	60
2017-04-12 09:35:05	012727215039	228	Success	12
2017-04-12 09:34:59	013595240211	229	ShortCall	5
2017-04-12 09:35:00	017838370716	229	Success	61
2017-04-12 09:36:29	014626242546	228	Success	56
2017-04-12 09:37:36	019511333257	225	Success	655
2017-04-12 09:40:08	014771944318	205	ShortCall	3
2017-04-12 09:40:16	017858522585	228	ShortCall	8
2017-04-12 09:40:43	019242440117	228	Success	13
2017-04-12 09:42:42	014641130126	229	Success	106
2017-04-12 09:43:02	014777628334	206	Success	98
2017-04-12 09:43:43	017535376803	205	Success	12
2017-04-12 09:43:34	019222249281	212	Success	250
2017-04-12 09:44:53	012727216681	224	Success	24
2017-04-12 09:44:46	014737324703	229	Success	20
2017-04-12 09:45:38	017898826050	229	Success	19
2017-04-12 09:45:25	017858522473	213	Success	20
2017-04-12 09:45:23	019717139088	205	Success	10
2017-04-12 09:45:21	017658449627	206	Success	441
2017-04-12 09:45:52	013285242487	224	ShortCall	1
2017-04-12 09:46:21	014771954272	213	Success	194
2017-04-12 09:47:29	017151537992	214	ShortCall	3
2017-04-12 09:48:54	014327441900	229	Success	31
2017-04-12 09:48:53	017151560084	214	Success	212
2017-04-12 09:49:37	017898940309	229	ShortCall	9
2017-04-12 09:50:05	017838342723	229	ShortCall	3
2017-04-12 09:50:02	013525263101	229	ShortCall	0
2017-04-12 09:51:26	017668451447	205	Success	163
2017-04-12 09:51:48	017858522734	224	Success	132
2017-04-12 09:52:13	012353173219	212	Success	46
2017-04-12 09:54:09	019717130391	228	Success	28
2017-04-12 09:54:35	017838351737	205	Success	421
2017-04-12 09:54:54	012727242201	206	Success	67
2017-04-12 09:56:22	019212132127	229	ShortCall	4
2017-04-12 09:56:26	012323735773	228	Success	514
2017-04-12 09:57:03	013133241530	224	Success	48
2017-04-12 09:57:33	019222212406	229	Success	392
2017-04-12 09:59:13	013939354514	213	ShortCall	8
2017-04-12 09:59:48	014265733147	213	Success	22
2017-04-12 10:00:30	017838340352	213	Success	35
2017-04-12 10:01:48	017838346143	213	Success	30
2017-04-12 10:02:43	019535226060	205	Success	307
2017-04-12 10:02:50	014777612687	213	Success	613
2017-04-12 10:03:14	019232331715	215	ShortCall	3
2017-04-12 10:04:24	017151532464	229	ShortCall	4
2017-04-12 10:05:20	017858530162	229	Success	397
2017-04-12 10:06:00	012979730848	212	ShortCall	1
2017-04-12 10:08:08	014777587038	224	ShortCall	4
2017-04-12 10:09:18	019515215336	225	Success	69
2017-04-12 10:10:00	019515140611	206	ShortCall	7
2017-04-12 10:11:07	012979732312	206	Success	587
2017-04-12 10:11:25	017151539584	212	Success	53
2017-04-12 10:13:41	017838353929	215	Success	16
2017-04-12 10:13:39	019717114883	213	Success	40
2017-04-12 10:14:14	014777120870	215	Success	43
2017-04-12 10:14:46	019232370131	212	Success	45
2017-04-12 10:15:20	017898965498	229	Success	13
2017-04-12 10:16:52	017535414420	224	Success	40
2017-04-12 10:18:14	017838376649	224	Success	28
2017-04-12 10:19:12	019222238903	229	Success	82
2017-04-12 10:19:48	017848428308	224	Success	372
2017-04-12 10:20:50	017151537364	229	Success	356
2017-04-12 10:22:55	014421356416	206	Success	50
2017-04-12 10:24:16	014777771493	213	Success	205
2017-04-12 10:24:03	014767433277	212	Success	24
2017-04-12 10:24:45	019222610773	212	Success	23
2017-04-12 10:25:11	019212159466	206	Success	42
2017-04-12 10:25:39	017151533951	215	Success	16
2017-04-12 10:26:55	017747440493	212	ShortCall	2
2017-04-12 10:27:17	017838353881	229	Success	227
2017-04-12 10:27:37	019232376028	212	Success	22
2017-04-12 10:28:24	017861542551	206	Success	12
2017-04-12 10:28:26	017861543561	212	ShortCall	2
2017-04-12 10:29:25	019222214181	212	Success	36
2017-04-12 10:30:03	017898950536	228	Success	70
2017-04-12 10:30:44	019955226008	206	Success	127
2017-04-12 10:31:42	019717144038	229	ShortCall	5
2017-04-12 10:31:40	017535410919	228	Success	11
2017-04-12 10:31:43	017151534899	213	Success	21
2017-04-12 10:32:50	012323170049	225	Success	12
2017-04-12 10:34:10	019222611533	206	ShortCall	7
2017-04-12 10:34:33	017898963933	206	Success	45
2017-04-12 10:36:11	014771485614	225	Success	36
2017-04-12 10:36:15	017861559063	212	Success	23
2017-04-12 10:36:24	017535322619	213	Success	31
2017-04-12 10:36:55	017858530151	212	Success	21
2017-04-12 10:37:58	019212482065	212	Success	203
2017-04-12 10:38:07	017749740449	228	ShortCall	7
2017-04-12 10:38:29	012949432209	228	Success	85
2017-04-12 10:39:41	019515157822	206	ShortCall	3
2017-04-12 10:39:35	012878752814	224	ShortCall	3
2017-04-12 10:40:47	019515145436	228	Success	45
2017-04-12 10:42:26	014265336269	206	Success	113
2017-04-12 10:42:32	017151537895	224	Success	97
2017-04-12 10:44:25	017535375987	229	Success	103
2017-04-12 10:44:43	012323733570	225	Success	11
2017-04-12 10:45:20	014646483260	224	ShortCall	7
2017-04-12 10:45:12	019212485199	225	Success	96
2017-04-12 10:45:08	017838347828	215	Success	37
2017-04-12 10:46:17	017151534450	205	Success	77
2017-04-12 10:46:36	017468810200	228	ShortCall	5
2017-04-12 10:46:44	012299211231	215	Success	12
2017-04-12 10:47:05	014771486194	206	Success	248
2017-04-12 10:47:10	012353231305	215	Success	15
2017-04-12 10:47:05	019222254032	228	Success	26
2017-04-12 10:47:50	017151160075	228	Success	257
2017-04-12 10:47:46	014777838079	215	Success	50
2017-04-12 10:48:16	017468810191	229	ShortCall	2
2017-04-12 10:48:20	012721061299	229	Success	38
2017-04-12 10:49:32	012828251761	215	Success	58
2017-04-12 10:51:32	017848421486	213	Success	170
2017-04-12 10:51:39	019222255533	225	Success	499
2017-04-12 10:55:29	017461002036	228	Success	23
2017-04-12 10:56:05	017898940059	215	Success	144
2017-04-12 10:58:00	019222240783	213	ShortCall	6
2017-04-12 10:58:22	012299869277	213	Success	214
2017-04-12 10:59:23	019515244616	215	Success	18
2017-04-12 10:59:35	019232334555	206	Success	123
2017-04-12 10:59:33	017838343064	205	Success	24
2017-04-12 11:01:13	019232373654	228	ShortCall	4
2017-04-12 11:01:42	012353232246	205	Success	93
2017-04-12 11:02:36	017861684043	229	Success	19
2017-04-12 11:03:04	017861684037	225	Success	75
2017-04-12 11:03:44	019212106135	206	ShortCall	5
2017-04-12 11:04:08	019585843143	205	ShortCall	3
2017-04-12 11:04:09	017848422223	229	Success	28
2017-04-12 11:05:03	017848421899	229	Success	75
2017-04-12 11:05:01	014646470184	215	Success	239
2017-04-12 11:05:56	017658446086	212	Success	15
2017-04-12 11:06:51	019515222933	212	Success	20
2017-04-12 11:07:35	017838348393	205	Success	63
2017-04-12 11:07:39	017838346106	212	Success	18
2017-04-12 11:07:35	019212158748	225	Success	49
2017-04-12 11:08:47	012299729297	212	Success	24
2017-04-12 11:10:48	017828243355	206	Success	29
2017-04-12 11:10:38	012721063504	215	ShortCall	10
2017-04-12 11:11:31	019222226818	206	Success	106
2017-04-12 11:12:36	014535344934	212	Success	29
2017-04-12 11:12:20	019717130118	228	Success	79
2017-04-12 11:12:13	014535727737	225	Success	65
2017-04-12 11:12:54	012727267400	229	Success	160
2017-04-12 11:13:27	017151533007	215	Success	52
2017-04-12 11:14:02	017848420934	206	ShortCall	7
2017-04-12 11:14:49	014767060168	213	Success	89
2017-04-12 11:15:13	012787389576	212	ShortCall	1
2017-04-12 11:15:14	017848421135	215	Success	531
2017-04-12 11:15:08	012979560636	228	Success	16
2017-04-12 11:15:47	017151537031	228	Success	109
2017-04-12 11:16:21	019212164106	212	Success	40
2017-04-12 11:17:08	019717142430	212	Success	297
2017-04-12 11:17:04	017111588005	229	Success	12
2017-04-12 11:17:33	014771485795	229	Success	61
2017-04-12 11:20:12	019947170050	205	Success	129
2017-04-12 11:20:20	019511437196	225	Success	67
2017-04-12 11:21:23	017468438191	229	ShortCall	3
2017-04-12 11:21:47	019515120792	206	Success	22
2017-04-12 11:22:55	014777908496	224	Success	13
2017-04-12 11:23:25	012353231611	225	Success	108
2017-04-12 11:25:52	017848814095	205	Success	176
2017-04-12 11:28:54	017838376774	205	Success	316
2017-04-12 11:29:30	012727267620	212	Success	34
2017-04-12 11:30:16	019222239559	213	Success	101
2017-04-12 11:32:19	014777777686	215	Success	30
2017-04-12 11:35:56	019712813238	206	Success	10
2017-04-12 11:36:26	019222417100	215	ShortCall	5
2017-04-12 11:37:07	019212140944	206	Success	23
2017-04-12 11:36:56	014265720628	228	Success	121
2017-04-12 11:36:58	013565675066	215	Success	33
2017-04-12 11:38:00	017821190584	212	Success	38
2017-04-12 11:39:45	017658446076	228	Success	93
2017-04-12 11:40:45	019535330653	206	Success	134
2017-04-12 11:41:51	019212128277	229	Success	268
2017-04-12 11:41:51	019222216962	224	Success	540
2017-04-12 11:42:58	019717138833	228	Success	57
2017-04-12 11:43:32	019717130396	212	Success	24
2017-04-12 11:44:44	012979733828	212	Success	39
2017-04-12 11:44:58	012798215129	213	Success	29
2017-04-12 11:45:52	017658580014	206	Success	73
2017-04-12 11:46:13	012949432120	212	Success	70
2017-04-12 11:47:05	017898931635	229	Success	582
2017-04-12 11:49:22	017858560036	212	Success	44
2017-04-12 11:50:21	017861540498	215	Success	74
2017-04-12 11:51:21	014235251330	205	ShortCall	6
2017-04-12 12:14:02	014771192387	205	Success	70
2017-04-12 12:17:01	017898965814	205	Success	17
2017-04-12 12:18:09	012979732657	205	Success	12
2017-04-12 12:20:18	019222256640	225	Success	80
2017-04-12 12:21:08	017838340463	225	ShortCall	4
2017-04-12 12:21:04	012353172097	205	Success	55
2017-04-12 12:23:06	019222224140	213	Success	24
2017-04-12 12:23:54	017151533603	212	Success	510
2017-04-12 12:24:07	017828221962	213	Success	98
2017-04-12 12:26:28	014646494501	228	Success	75
2017-04-12 12:27:12	019515393725	229	Success	36
2017-04-12 12:27:30	017861927204	205	Success	110
2017-04-12 12:27:57	017535416044	206	Success	78
2017-04-12 12:29:52	017151538197	228	Success	91
2017-04-12 12:29:57	019515025924	225	ShortCall	5
2017-04-12 12:30:04	019515111607	206	Success	147
2017-04-12 12:30:32	019232371269	229	Success	289
2017-04-12 12:31:58	014777770808	225	Success	79
2017-04-12 12:33:54	019232370087	225	Success	49
2017-04-12 12:34:51	017898962083	212	Success	24
2017-04-12 12:34:56	017861925210	215	Success	244
2017-04-12 12:36:42	019222216373	206	ShortCall	4
2017-04-12 12:37:18	017535416049	213	Success	92
2017-04-12 12:39:18	014727481926	213	Success	35
2017-04-12 12:39:18	014696952071	228	ShortCall	2
2017-04-12 12:39:11	014777110613	206	Success	69
2017-04-12 12:39:54	012288169804	213	ShortCall	8
2017-04-12 12:40:20	017861543249	213	Success	94
2017-04-12 12:43:23	017861927475	215	ShortCall	8
2017-04-12 12:43:19	017848421234	213	Success	59
2017-04-12 12:45:38	017858522677	213	Success	27
2017-04-12 12:45:29	019515185673	225	Success	51
2017-04-12 12:45:33	019222649144	215	Success	506
2017-04-12 12:46:06	019222610909	224	Success	12
2017-04-12 12:46:02	019515289122	212	Success	58
2017-04-12 12:47:17	019242459174	225	Success	52
2017-04-12 12:48:13	012353280294	206	Success	17
2017-04-12 12:48:55	017838347038	225	Success	39
2017-04-12 12:48:57	017898932450	205	Success	248
2017-04-12 12:49:04	012979733007	212	Success	22
2017-04-12 12:50:44	017535326483	225	Success	460
2017-04-12 12:50:48	019242450972	206	Success	13
2017-04-12 12:51:15	017858521822	206	Success	124
2017-04-12 12:51:22	017151533985	228	Success	56
2017-04-12 12:51:13	012949439295	212	Success	45
2017-04-12 12:52:14	014646411479	212	Success	16
2017-04-12 12:52:55	019535540446	212	Success	26
2017-04-12 12:54:42	012838742807	212	Success	192
2017-04-12 12:54:35	017858540110	212	ShortCall	8
2017-04-12 12:54:30	012849440818	229	Success	20
2017-04-12 12:54:27	019222230517	212	ShortCall	9
2017-04-12 12:55:45	014777730332	228	Success	32
2017-04-12 12:55:31	014525234701	206	Success	70
2017-04-12 12:56:02	012263183862	215	Success	443
2017-04-12 12:56:55	014296939027	206	Success	20
2017-04-12 12:57:28	019232370212	206	Success	29
2017-04-12 12:58:15	014525245289	212	ShortCall	8
2017-04-12 12:58:46	012727428231	212	ShortCall	0
2017-04-12 12:58:44	019212483897	229	Success	39
2017-04-12 12:59:14	014737346669	225	Success	22
2017-04-12 13:00:21	019545822521	229	Success	28
2017-04-12 13:02:07	012979731922	212	ShortCall	8
2017-04-12 13:02:10	017151532313	206	Success	40
2017-04-12 13:01:50	014777174281	206	Success	14
2017-04-12 13:02:09	012979730179	229	Success	619
2017-04-12 13:02:40	014771193198	213	Success	29
2017-04-12 13:03:37	019717163513	206	Success	92
2017-04-12 13:03:20	017747422654	212	Success	20
2017-04-12 13:03:53	019212101445	212	Success	36
2017-04-12 13:04:43	017461009087	212	Success	61
2017-04-12 13:04:50	014566439074	213	Success	55
2017-04-12 13:05:49	014646473730	206	Success	159
2017-04-12 13:06:24	017151531403	215	Success	483
2017-04-12 13:08:32	019232372875	212	Success	39
2017-04-12 13:08:57	017151530434	206	Success	19
2017-04-12 13:08:42	019222229470	213	Success	87
2017-04-12 13:09:23	019222238039	212	Success	126
2017-04-12 13:09:55	017151567736	228	Success	38
2017-04-12 13:10:56	017151531484	224	Success	64
2017-04-12 13:12:51	019222648606	206	Success	14
2017-04-12 13:13:19	017838353581	206	ShortCall	0
2017-04-12 13:15:04	017898963249	215	Success	36
2017-04-12 13:15:30	014535726967	212	Success	37
2017-04-12 13:15:33	014626263634	206	Success	271
2017-04-12 13:16:16	019222246016	228	Success	12
2017-04-12 13:16:36	019717143482	212	Success	23
2017-04-12 13:17:17	017861562222	228	Success	29
2017-04-12 13:20:16	019222234780	213	Success	333
2017-04-12 13:20:16	017535310565	228	Success	30
2017-04-12 13:22:20	012721069474	206	ShortCall	1
2017-04-12 13:24:42	017898940381	225	Success	41
2017-04-12 13:24:51	019585840103	228	Success	50
2017-04-12 13:25:11	017848870268	206	Success	59
2017-04-12 13:25:11	019727222426	224	Success	27
2017-04-12 13:25:58	014771954023	225	Success	68
2017-04-12 13:26:36	017535320744	224	Success	494
2017-04-12 13:26:30	017838348529	228	ShortCall	0
2017-04-12 13:27:27	019222234561	228	Success	272
2017-04-12 13:28:19	012979733995	206	Success	86
2017-04-12 13:28:13	012727214080	205	ShortCall	3
2017-04-12 13:30:09	017151560047	229	Success	39
2017-04-12 13:30:16	014593844242	213	Success	82
2017-04-12 13:30:14	014777480394	206	Success	127
2017-04-12 13:30:59	014771485948	205	ShortCall	7
2017-04-12 13:31:18	019222236080	229	Success	68
2017-04-12 13:31:34	017658446549	205	Success	104
2017-04-12 13:32:26	013525240318	213	Success	43
2017-04-12 13:32:27	019535060276	206	Success	63
2017-04-12 13:33:15	019717150797	213	Success	140
2017-04-12 13:33:45	019717150365	206	Success	36
2017-04-12 13:34:47	014777906071	205	Success	25
2017-04-12 13:35:11	019232372547	229	ShortCall	2
2017-04-12 13:36:09	012787387140	224	Success	475
2017-04-12 13:36:51	017821117132	207	Success	13
2017-04-12 13:37:31	014777743508	206	Success	230
2017-04-12 13:39:39	012727284099	207	Success	98
2017-04-12 13:39:59	014626247284	228	Success	36
2017-04-12 13:40:44	019222238611	229	Success	46
2017-04-12 13:41:46	017821115690	225	Success	110
2017-04-12 13:42:30	012353231661	212	Success	17
2017-04-12 13:43:20	017535310385	212	Success	37
2017-04-12 13:43:46	017828243086	207	Success	21
2017-04-12 13:44:45	017858540403	212	ShortCall	3
2017-04-12 13:45:59	019232373839	205	Success	12
2017-04-12 13:46:33	019222217861	207	Success	55
2017-04-12 13:47:18	014771485215	213	Success	13
2017-04-12 13:47:24	017747433093	225	Success	230
2017-04-12 13:48:05	014422281066	213	Success	34
2017-04-12 13:49:46	012969623378	206	Success	18
2017-04-12 13:50:50	017838377087	213	Success	135
2017-04-12 13:51:30	017535326055	212	ShortCall	3
2017-04-12 13:52:17	013133240337	228	Success	82
2017-04-12 13:53:07	017861544366	206	Success	28
2017-04-12 13:52:53	017151537358	224	ShortCall	3
2017-04-12 13:53:57	014525271448	225	ShortCall	5
2017-04-12 13:54:23	019222443345	224	Success	15
2017-04-12 13:55:45	012888829952	229	Success	142
2017-04-12 13:55:50	019515286256	213	Success	40
2017-04-12 13:56:13	019717112058	207	Success	60
2017-04-12 13:56:24	017861550681	228	Success	119
2017-04-12 13:57:32	013565670980	224	Success	254
2017-04-12 13:58:08	019727220965	205	Success	32
2017-04-12 13:59:16	017658440026	205	Success	63
2017-04-12 13:59:24	017828225920	207	Success	32
2017-04-12 13:59:17	013133240341	213	Success	76
2017-04-12 13:59:42	012281416230	225	Success	38
2017-04-12 13:59:56	014234525266	229	ShortCall	1
2017-04-12 14:00:17	017838346958	207	Success	58
2017-04-12 14:00:50	017858524190	228	ShortCall	6
2017-04-12 14:00:51	012888860614	212	Success	18
2017-04-12 14:01:19	019222214602	229	ShortCall	4
2017-04-12 14:01:51	012288200697	229	Success	62
2017-04-12 14:01:41	017535323374	205	Success	649
2017-04-12 14:01:48	014696921268	207	Success	467
2017-04-12 14:03:00	012798214145	213	Success	11
2017-04-12 14:03:40	012299341227	212	Success	83
2017-04-12 14:05:06	012979730194	225	Success	347
2017-04-12 14:06:16	014777182447	215	ShortCall	4
2017-04-12 14:07:45	014771671353	212	Success	142
2017-04-12 14:07:42	019515174924	215	Success	12
2017-04-12 14:07:40	017838350706	224	ShortCall	7
2017-04-12 14:08:40	019545821903	213	Success	17
2017-04-12 14:09:39	012798323652	224	Success	29
2017-04-12 14:11:16	019535330046	212	Success	31
2017-04-12 14:12:06	012727274772	212	ShortCall	6
2017-04-12 14:12:08	019541057200	224	Success	51
2017-04-12 14:12:15	012727268907	212	Success	193
2017-04-12 14:13:01	012979734141	205	Success	110
2017-04-12 14:13:14	017861541664	229	ShortCall	4
2017-04-12 14:13:08	017861925296	206	Success	69
2017-04-12 14:14:22	017861541615	206	Success	524
2017-04-12 14:14:19	013133245184	229	Success	32
2017-04-12 14:14:22	017848425212	224	Success	171
2017-04-12 14:16:27	019222412400	229	Success	616
2017-04-12 14:16:47	017535370121	212	Success	17
2017-04-12 14:17:01	017861553378	212	Success	23
2017-04-12 14:17:34	017151533740	205	Success	15
2017-04-12 14:18:00	019222217098	228	Success	49
2017-04-12 14:18:02	017861549974	213	ShortCall	8
2017-04-12 14:18:37	017848423656	205	Success	12
2017-04-12 14:19:33	019545438179	225	Success	76
2017-04-12 14:19:57	014513858132	205	Success	115
2017-04-12 14:21:01	017861559070	212	Success	10
2017-04-12 14:21:18	013285242410	228	Success	45
2017-04-12 14:23:00	019717151577	228	Success	123
2017-04-12 14:23:21	012299221879	225	ShortCall	8
2017-04-12 14:24:31	017535371870	205	Success	64
2017-04-12 14:25:39	019222255627	228	Success	24
2017-04-12 14:25:50	012727284461	224	Success	37
2017-04-12 14:26:19	012727273317	225	ShortCall	0
2017-04-12 14:26:16	013285181326	205	Success	99
2017-04-12 14:27:20	017898964144	213	Success	43
2017-04-12 14:27:18	019222241219	224	Success	76
2017-04-12 14:27:15	012979730287	206	Success	149
2017-04-12 14:28:33	017838370359	205	ShortCall	3
2017-04-12 14:29:23	017861544333	224	Success	127
2017-04-12 14:29:38	012969621454	229	ShortCall	1
2017-04-12 14:30:14	019222231609	205	ShortCall	3
2017-04-12 14:30:09	017838378607	229	Success	47
2017-04-12 14:30:07	014265370016	205	ShortCall	6
2017-04-12 14:31:31	012727253692	215	ShortCall	2
2017-04-12 14:31:27	017468810116	229	ShortCall	6
2017-04-12 14:31:11	012747450083	215	ShortCall	1
2017-04-12 14:31:17	017858523180	212	Success	10
2017-04-12 14:32:00	017535310302	225	ShortCall	6
2017-04-12 14:31:54	017898826042	212	Success	11
2017-04-12 14:31:55	012253151272	224	Success	10
2017-04-12 14:31:56	019535300847	215	Success	395
2017-04-12 14:32:25	017838342292	205	ShortCall	5
2017-04-12 14:32:55	014593418014	224	Success	65
2017-04-12 14:34:15	019222643221	225	ShortCall	5
2017-04-12 14:34:33	017668460432	229	ShortCall	2
2017-04-12 14:34:33	014535376025	224	Success	443
2017-04-12 14:34:40	014777110308	225	ShortCall	3
2017-04-12 14:35:02	017898940423	212	Success	111
2017-04-12 14:35:46	017858523006	225	Success	130
2017-04-12 14:35:43	012353280534	229	ShortCall	3
2017-04-12 14:36:17	017468431139	206	Success	54
2017-04-12 14:37:33	017861927476	212	Success	25
2017-04-12 14:38:05	014777121183	229	Success	63
2017-04-12 14:37:42	014171721558	206	Success	91
2017-04-12 14:40:25	017535310016	212	Success	41
2017-04-12 14:42:47	017535311149	215	Success	139
2017-04-12 14:43:27	014767570152	205	Success	71
2017-04-12 14:44:23	017838345217	212	Success	34
2017-04-12 14:44:17	017535370721	213	Success	31
2017-04-12 14:45:02	012798310440	213	Success	168
2017-04-12 14:44:54	017151537008	224	Success	25
2017-04-12 14:45:36	017858520159	206	Success	15
2017-04-12 14:46:41	017898950056	212	Success	18
2017-04-12 14:46:48	014646489345	205	Success	192
2017-04-12 14:47:17	017151533113	215	ShortCall	5
2017-04-12 14:47:13	019957212545	212	Success	57
2017-04-12 14:49:33	012353230971	206	Success	11
2017-04-12 14:49:35	019222610232	229	ShortCall	8
2017-04-12 14:49:28	012838743045	212	ShortCall	9
2017-04-12 14:49:39	019212485743	225	ShortCall	7
2017-04-12 14:50:04	014321193051	225	ShortCall	7
2017-04-12 14:49:57	017861547589	206	Success	11
2017-04-12 14:50:33	014767443680	229	Success	90
2017-04-12 14:50:27	019232370729	206	ShortCall	9
2017-04-12 14:53:27	019515715855	229	Success	15
2017-04-12 14:54:08	014777120894	229	Success	68
2017-04-12 14:54:10	017535354267	205	Success	59
2017-04-12 14:54:20	014566438435	228	Success	33
2017-04-12 14:55:55	017898931333	205	Success	66
2017-04-12 14:56:22	012969622925	224	Success	107
2017-04-12 14:57:37	019515202723	228	Success	127
2017-04-12 14:58:08	017848425173	205	Success	106
2017-04-12 14:58:06	019222256409	205	ShortCall	3
2017-04-12 14:58:16	017861541575	224	Success	57
2017-04-12 14:59:50	017535374720	215	ShortCall	2
2017-04-12 14:59:40	017861553020	224	ShortCall	3
2017-04-12 15:00:22	017151533804	228	ShortCall	4
2017-04-12 15:05:27	017898940693	229	Success	42
2017-04-12 15:06:29	012979731846	229	Success	10
2017-04-12 15:07:05	019717130947	229	ShortCall	2
2017-04-12 15:07:40	019222231722	229	Success	1348
2017-04-12 09:01:35	017861541018	205	ShortCall	3
2017-04-12 09:02:59	019717152150	225	Success	128
2017-04-12 09:03:56	017535377666	206	Success	12
2017-04-12 09:04:22	017898953129	214	Success	27
2017-04-12 09:05:14	019222239798	225	ShortCall	6
2017-04-12 09:06:00	013133242553	225	ShortCall	1
2017-04-12 09:06:10	017828228927	225	ShortCall	1
2017-04-12 09:06:31	019947218115	206	Success	267
2017-04-12 09:06:28	014422204727	224	Success	17
2017-04-12 09:06:57	019222238157	214	Success	176
2017-04-12 09:07:31	019717134418	205	Success	12
2017-04-12 09:08:02	014777720966	228	Success	23
2017-04-12 09:08:40	019515710947	224	ShortCall	3
2017-04-12 09:08:42	019212185955	225	Success	58
2017-04-12 09:08:30	014646482188	229	ShortCall	0
2017-04-12 09:08:45	019515218346	228	Success	28
2017-04-12 09:09:17	019212105243	205	ShortCall	2
2017-04-12 09:09:09	014777174063	229	Success	29
2017-04-12 09:09:41	019212120385	224	ShortCall	3
2017-04-12 09:10:18	014474780815	229	Success	99
2017-04-12 09:10:28	017861510710	225	Success	106
2017-04-12 09:10:57	017861542141	205	Success	157
2017-04-12 09:11:57	014626930001	214	ShortCall	6
2017-04-12 09:11:53	019222214148	212	Success	31
2017-04-12 09:12:38	019222246487	224	ShortCall	0
2017-04-12 09:12:40	017898961487	212	Success	11
2017-04-12 09:13:48	013525222005	229	Success	73
2017-04-12 09:13:45	017848421170	212	Success	75
2017-04-12 09:14:24	013133250351	213	Success	60
2017-04-12 09:14:25	019212100097	224	ShortCall	7
2017-04-12 09:16:07	012727266678	229	ShortCall	1
2017-04-12 09:15:54	014171721231	225	Success	46
2017-04-12 09:16:52	017747432061	229	Success	225
2017-04-12 09:16:55	017838341035	213	Success	45
2017-04-12 09:18:03	019222230175	213	Success	92
2017-04-12 09:19:54	019222649094	212	Success	305
2017-04-12 09:19:57	014327440512	213	Success	43
2017-04-12 09:20:37	017898940399	214	Success	16
2017-04-12 09:20:42	019222227656	213	Success	40
2017-04-12 09:21:09	012263161532	214	Success	74
2017-04-12 09:21:13	012828254714	225	Success	11
2017-04-12 09:21:15	017848420294	228	Success	11
2017-04-12 09:21:37	017151534663	225	Success	20
2017-04-12 09:22:12	019717113408	205	Success	49
2017-04-12 09:22:37	019511324918	214	Success	86
2017-04-12 09:23:47	019222416344	213	Success	49
2017-04-12 09:23:59	014535322249	214	Success	134
2017-04-12 09:23:48	017838347878	205	Success	76
2017-04-12 09:24:34	017668451657	225	Success	497
2017-04-12 09:24:46	019946000001	229	Success	78
